Halaman,Nama Produk,Harga,Label Produk,Jenis Penyedia,Lokasi,Jumlah Terjual,Kategori,Status Produk,URL
2,Penerangan Jalan Umum Dekoratif Lampu Jalan 70 watt Pedestrian 40 Watt Terpasang,"Rp 64.500.000,00",PDN,UMKK,Kota Bandung,0,Barang,Aktif,https://katalog.inaproc.id/curug-kembarmas/penerangan-jalan-umum-dekoratif-lampu-jalan-70-watt-pedestrian-40-watt-terpasang
2,Penerangan Jalan Umum Dekoratif Lampu Jalan 70 watt Pedestrian 40 Watt Terpasang,"Rp 71.595.000,00",PDN,UMKK,Kota Tangerang,0,Barang,Aktif,https://katalog.inaproc.id/san-amerta-romora/penerangan-jalan-umum-dekoratif-lampu-jalan-70-watt-pedestrian-40-watt-terpasang
3,Penerangan Jalan Umum,"Rp 54.945.000,00",PDN,UMKK,Kota Tangerang Selatan,0,Barang,Aktif,https://katalog.inaproc.id/sinar-centro-manunggal/penerangan-jalan-umum
3,Lampu LED Penerangan Jalan Umum 90 Watt,"Rp 4.080.000,00",PDN,,Kota Adm. Jakarta Pusat,0,Barang,Aktif,https://katalog.inaproc.id/elife-digital-ecosystem/lampu-led-penerangan-jalan-umum-90-watt
3,GE LAMPU PENERANGAN JALAN UMUM EVOLVE R850 20W,"Rp 1.100.565,00",PDN,UMKK,Kota Surabaya,0,Barang,Aktif,https://katalog.inaproc.id/sinar-elektra-manunggal-askara/ge-lampu-penerangan-jalan-umum-evolve-r850-20w
3,Pemeliharaan Penerangan Jalan Umum,"Rp 845.150,00",PDN,UMKK,Kab. Kutai Kartanegara,221,Jasa,Pre Order,https://katalog.inaproc.id/anugrahliur/pemeliharaan-penerangan-jalan-umum
3,LAMPU LED PENERANGAN JALAN UMUM 60W,"Rp 5.247.426,00",PDN,UMKK,Kab. Semarang,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-ageng-pradiksa/lampu-led-penerangan-jalan-umum-60w
3,LAMPU LED PENERANGAN JALAN UMUM 60W,"Rp 5.247.426,00",PDN,UMKK,Kota Medan,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-medan-jaya/lampu-led-penerangan-jalan-umum-60w
3,LAMPU LED PENERANGAN JALAN UMUM 60W,"Rp 5.247.426,00",PDN,UMKK,Kota Surabaya,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-suroboyo-mandiri/lampu-led-penerangan-jalan-umum-60w
3,Penerangan Jalan Umum,"Rp 33.855.000,00",PDN,,Kota Adm. Jakarta Selatan,0,Barang,Aktif,https://katalog.inaproc.id/starcom-solusindo/penerangan-jalan-umum
3,LAMPU LED PENERANGAN JALAN UMUM 60W,"Rp 5.247.426,00",PDN,UMKK,Kota Tangerang,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik/lampu-led-penerangan-jalan-umum-60w
3,IMPREZZA Lampu Penerangan Jalan Umum Solar CELENE 60,"Rp 29.000.001,00",PDN,UMKK,Kota Tangerang Selatan,0,Barang,Aktif,https://katalog.inaproc.id/gema-empat-ajeng-sejahtera/imprezza-lampu-penerangan-jalan-umum-solar-celene-60
3,TIANG PENERANGAN JALAN UMUM,"Rp 2.775.000,00",PDN,UMKK,Kota Pekalongan,0,Barang,Aktif,https://katalog.inaproc.id/tiga-pilar-bersatu/tiang-penerangan-jalan-umum
3,Penerangan Jalan Umum Tenaga Surya (PJUTS) 100W TWO IN ONE,"Rp 70.583.791,00",PDN,UMKK,Kota Tangerang,0,Barang,Aktif,https://katalog.inaproc.id/cv-mulia-berkahtama-abadi/penerangan-jalan-umum-tenaga-surya-pjuts-100w-two-in-one
3,Penerangan Jalan Umum Tenaga Surya (PJUTS) 60W TWO IN ONE,"Rp 55.430.000,00",PDN,UMKK,Kota Tangerang,0,Barang,Pre Order,https://katalog.inaproc.id/anugerah-caraka-manggala/penerangan-jalan-umum-tenaga-surya-pjuts-60w-two-in-one
3,Penerangan Jalan Umum Tenaga Surya (PJUTS) 100W TWO IN ONE,"Rp 63.589.001,00",PDN,UMKK,Kota Tangerang,0,Barang,Pre Order,https://katalog.inaproc.id/anugerah-caraka-manggala/penerangan-jalan-umum-tenaga-surya-pjuts-100w-two-in-one
3,PENERANGAN JALAN UMUM TENAGA SURYA (PJUTS),"Rp 33.744.000,00",PDN,UMKK,Kota Samarinda,0,Barang,Aktif,https://katalog.inaproc.id/pesona-prima-gemilang/penerangan-jalan-umum-tenaga-surya-pjuts
3,Tiang Lampu Penerangan Jalan Umum Oktagonal Tinggi 9 Meter,"Rp 4.800.000,00",PDN,UMKK,Kab. Kediri,0,Barang,Aktif,https://katalog.inaproc.id/tierra-setya-chemical/tiang-lampu-penerangan-jalan-umum-oktagonal-tinggi-9-meter
3,Penerangan Jalan Umum LED Tenaga Surya 100W Terpasang,"Rp 36.907.500,00",PDN,UMKK,Kota Medan,0,Barang,Aktif,https://katalog.inaproc.id/inspira-karya-mandiri/penerangan-jalan-umum-led-tenaga-surya-100w-terpasang
3,BOX PANEL (PHB) INDUK PENERANGAN JALAN UMUM,"Rp 18.136.609,00",PDN,UMKK,Kota Medan,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-medan-jaya/box-panel-phb-induk-penerangan-jalan-umum
3,BOX PANEL (PHB) INDUK PENERANGAN JALAN UMUM,"Rp 18.136.609,00",PDN,UMKK,Kab. Bandung,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-global/box-panel-phb-induk-penerangan-jalan-umum
3,Lampu Penerangan Jalan Umum 90 Watt,"Rp 4.950.001,00",PDN,,Kota Adm. Jakarta Barat,0,Barang,Aktif,https://katalog.inaproc.id/rato-jaya-sejahtera/lampu-penerangan-jalan-umum-90-watt
3,LAMPU LED PENERANGAN JALAN UMUM LEDENVO,"Rp 8.380.500,00",PDN,UMKK,Kota Banda Aceh,0,Barang,Aktif,https://katalog.inaproc.id/golden-boys/lampu-led-penerangan-jalan-umum-ledenvo
3,Paket Lampu Penerangan Jalan Umum (PJU),"Rp 5.250.000,00",PDN,UMKK,Kota Banjarmasin,0,Barang,Aktif,https://katalog.inaproc.id/muhammad-zaky-ashfahany-st-5yn1/paket-lampu-penerangan-jalan-umum-pju
3,Tiang Penerangan Jalan Umum (PJU),"Rp 5.335.770,00",PDN,UMKK,Kota Denpasar,0,Barang,Aktif,https://katalog.inaproc.id/eka-purnama-mandiri/tiang-penerangan-jalan-umum-pju
3,Penerangan Jalan Umum (PJU) Konvensional,"Rp 25.339.394,00",PDN,UMKK,Kota Tangerang,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik/penerangan-jalan-umum-pju-konvensional
3,Penerangan Jalan Umum (PJU) Konvensional,"Rp 25.339.394,00",PDN,UMKK,Kota Adm. Jakarta Barat,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-cerdas-inovasi/penerangan-jalan-umum-pju-konvensional
3,Penerangan Jalan Umum (PJU) Konvensional,"Rp 25.339.394,00",PDN,UMKK,Kab. Bandung,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-global/penerangan-jalan-umum-pju-konvensional
3,Penerangan Jalan Umum (PJU) Konvensional,"Rp 25.593.270,00",PDN,UMKK,Kota Bandung,0,Barang,Aktif,https://katalog.inaproc.id/ayooklik-parahyangan-perkasa/penerangan-jalan-umum-pju-konvensional
3,BOX PANEL (PHB) PEMBAGI PENERANGAN JALAN UMUM,"Rp 4.856.251,00",PDN,UMKK,Kota Adm. Jakarta Barat,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-cerdas-inovasi/box-panel-phb-pembagi-penerangan-jalan-umum
3,BOX PANEL (PHB) PEMBAGI PENERANGAN JALAN UMUM,"Rp 4.856.251,00",PDN,UMKK,Kota Medan,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-medan-jaya/box-panel-phb-pembagi-penerangan-jalan-umum
3,BOX PANEL (PHB) PEMBAGI PENERANGAN JALAN UMUM,"Rp 4.856.251,00",PDN,UMKK,Kota Surabaya,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-suroboyo-mandiri/box-panel-phb-pembagi-penerangan-jalan-umum
3,BOX PANEL (PHB) INDUK PENERANGAN JALAN UMUM,"Rp 18.136.609,00",PDN,UMKK,Kota Adm. Jakarta Barat,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-cerdas-inovasi/box-panel-phb-induk-penerangan-jalan-umum
3,BOX PANEL (PHB) INDUK PENERANGAN JALAN UMUM,"Rp 18.136.609,00",PDN,UMKK,Kota Balikpapan,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-tanjung-pura/box-panel-phb-induk-penerangan-jalan-umum
3,BOX PANEL (PHB) INDUK PENERANGAN JALAN UMUM,"Rp 18.136.609,00",PDN,UMKK,Kab. Semarang,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-ageng-pradiksa/box-panel-phb-induk-penerangan-jalan-umum
3,BOX PANEL (PHB) INDUK PENERANGAN JALAN UMUM,"Rp 18.300.001,00",PDN,UMKK,Kota Surabaya,0,Barang,Pre Order,https://katalog.inaproc.id/surya-bima-sakti-cemerlang/box-panel-phb-induk-penerangan-jalan-umum
3,Penerangan Jalan Umum Tenaga Surya 2 in 1 90watt,"Rp 29.750.000,00",PDN,UMKK,Kab. Ciamis,0,Barang,Aktif,https://katalog.inaproc.id/cahaya-tasik-mandiri/penerangan-jalan-umum-tenaga-surya-2-in-1-90watt
3,Lampu LED Penerangan Jalan Umum 90 Watt,"Rp 4.301.250,00",PDN,UMKK,Kota Adm. Jakarta Barat,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-cerdas-inovasi/lampu-led-penerangan-jalan-umum-90-watt
3,Lampu LED Penerangan Jalan Umum 90 Watt,"Rp 4.301.250,00",PDN,UMKK,Kota Balikpapan,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-tanjung-pura/lampu-led-penerangan-jalan-umum-90-watt
3,Lampu LED Penerangan Jalan Umum 90 Watt,"Rp 4.301.250,00",PDN,UMKK,Kota Surabaya,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-suroboyo-mandiri/lampu-led-penerangan-jalan-umum-90-watt
3,BOX PANEL (PHB) PEMBAGI PENERANGAN JALAN UMUM,"Rp 4.856.251,00",PDN,UMKK,Kota Balikpapan,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-tanjung-pura/box-panel-phb-pembagi-penerangan-jalan-umum
3,BOX PANEL (PHB) PEMBAGI PENERANGAN JALAN UMUM,"Rp 4.900.001,00",PDN,UMKK,Kota Surabaya,0,Barang,Pre Order,https://katalog.inaproc.id/surya-bima-sakti-cemerlang/box-panel-phb-pembagi-penerangan-jalan-umum
3,Pengadaan Tiang Penerangan Jalan Umum,"Rp 10.434.000,00",PDN,UMKK,Kab. Bangkalan,0,Barang,Aktif,https://katalog.inaproc.id/sinar-mulia-sabdopalon/pengadaan-tiang-penerangan-jalan-umum
3,LAMPU PENERANGAN JALAN UMUM 120 WATT MEREK POWERLED,"Rp 5.805.300,00",PDN,UMKK,Kota Surakarta,0,Barang,Aktif,https://katalog.inaproc.id/arkadian-bintang-sejahtera/lampu-penerangan-jalan-umum-120-watt-merek-powerled
3,BOX PANEL (PHB) PEMBAGI PENERANGAN JALAN UMUM,"Rp 4.856.251,00",PDN,UMKK,Kab. Semarang,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-ageng-pradiksa/box-panel-phb-pembagi-penerangan-jalan-umum
3,PENERANGAN JALAN UMUM TIANG 7 METER - LAMPU 70 WATT,"Rp 18.750.000,00",PDN,UMKK,Kota Bandung,0,Barang,Aktif,https://katalog.inaproc.id/wilis-filosofia-sejahtera/penerangan-jalan-umum-tiang-7-meter-lampu-70-watt
3,Penerangan Jalan Umum (PJU) Konvensional,"Rp 25.339.394,00",PDN,UMKK,Kota Balikpapan,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-tanjung-pura/penerangan-jalan-umum-pju-konvensional
3,Penerangan Jalan Umum (PJU) Konvensional,"Rp 25.339.394,00",PDN,UMKK,Kota Surabaya,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-suroboyo-mandiri/penerangan-jalan-umum-pju-konvensional
3,LAMPU PENERANGAN JALAN UMUM (LPJU),"Rp 5.000.000,00",PDN,UMKK,Kab. Ketapang,20,Barang,Aktif,https://katalog.inaproc.id/fadifa-berlian/lampu-penerangan-jalan-umum-lpju
3,Penerangan Jalan Umum (PJU) Konvensional,"Rp 25.339.394,00",PDN,UMKK,Kota Medan,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-medan-jaya/penerangan-jalan-umum-pju-konvensional
3,Penerangan Jalan Umum (PJU) Konvensional,"Rp 25.339.394,00",PDN,UMKK,Kab. Semarang,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-ageng-pradiksa/penerangan-jalan-umum-pju-konvensional
3,PENERANGAN JALAN UMUM ORNAMEN CUSTOM,"Rp 33.033.906,00",PDN,UMKK,Kota Bandung,0,Barang,Aktif,https://katalog.inaproc.id/pt-sinergi-artha-azkia/penerangan-jalan-umum-ornamen-custom
3,Paket Penerangan Jalan Umum (PJU),"Rp 40.500.001,00",PDN,UMKK,Kota Surabaya,0,Barang,Aktif,https://katalog.inaproc.id/armada-gahari-putera/paket-penerangan-jalan-umum-pju
3,LAMPU PENERANGAN JALAN UMUM 90W TINGGI TIANG 6M CAB 2 TERPASANG,"Rp 23.950.000,00",PDN,UMKK,Kota Pekanbaru,0,Barang,Aktif,https://katalog.inaproc.id/muara-utama/lampu-penerangan-jalan-umum-90w-tinggi-tiang-6m-cab-2-terpasang
3,Penerangan Jalan Umum Tenaga Surya(PJUTS) 40 Watt - DMS,"Rp 16.831.366,00",PDN,UMKK,Kota Surabaya,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-suroboyo-mandiri/penerangan-jalan-umum-tenaga-surya-pjuts-40-watt-dms
3,Penerangan Jalan Umum Tenaga Surya(PJUTS) 40 Watt - DMS,"Rp 16.831.366,00",PDN,UMKK,Kota Adm. Jakarta Barat,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-cerdas-inovasi/penerangan-jalan-umum-tenaga-surya-pjuts-40-watt-dms
3,Penerangan Jalan Umum Tenaga Surya(PJUTS) 40 Watt - DMS,"Rp 17.000.000,00",PDN,UMKK,Kota Adm. Jakarta Pusat,0,Barang,Aktif,https://katalog.inaproc.id/pt-duo-multi-solusindo/penerangan-jalan-umum-tenaga-surya-pjuts-40-watt-dms
3,Lampu Penerangan Jalan Umum,"Rp 1.037.850,00",PDN,UMKK,Kab. Bandung,4,Barang,Aktif,https://katalog.inaproc.id/riksa-masagi/lampu-penerangan-jalan-umum
3,fotocell penerangan jalan umum,"Rp 133.200,00",Import,UMKK,Kota Tangerang,0,Barang,Pre Order,https://katalog.inaproc.id/mulya-general-mandiri/fotocell-penerangan-jalan-umum
3,lampu penerangan jalan umum,"Rp 2.100.000,00",PDN,UMKK,Kab. Kotawaringin Barat,25,Barang,Aktif,https://katalog.inaproc.id/delima-indah-ey0g/lampu-penerangan-jalan-umum
3,Panel Penerangan Jalan Umum,"Rp 2.714.735,00",PDN,UMKK,Kab. Semarang,9,Barang,Aktif,https://katalog.inaproc.id/anugerah-jaya-internusa/panel-penerangan-jalan-umum
3,Pemasangan Lampu Penerangan Jalan Umum 90 Watt Komplit,"Rp 26.999.999,00",PDN,,Kab. Mojokerto,0,Barang,Aktif,https://katalog.inaproc.id/dhafa-cahaya-sembilan/pemasangan-lampu-penerangan-jalan-umum-90-watt-komplit
4,PANEL PENERANGAN JALAN UMUM,"Rp 5.390.438,00",PDN,UMKK,Kota Adm. Jakarta Barat,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-cerdas-inovasi/panel-penerangan-jalan-umum
4,PANEL PENERANGAN JALAN UMUM,"Rp 6.037.290,00",PDN,UMKK,Kota Tangerang,0,Barang,Aktif,https://katalog.inaproc.id/san-amerta-romora/panel-penerangan-jalan-umum
4,PANEL PENERANGAN JALAN UMUM,"Rp 6.037.290,00",PDN,UMKK,Kota Tangerang,0,Barang,Aktif,https://katalog.inaproc.id/cv-mulia-berkahtama-abadi/panel-penerangan-jalan-umum
4,LAMPU APJ PZL210 LAMPU PENERANGAN JALAN UMUM SOLARCELL,"Rp 37.125.599,00",PDN,UMKK,Kota Tangerang,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik/lampu-apj-pzl210-lampu-penerangan-jalan-umum-solarcell
4,LAMPU APJ PZL210 LAMPU PENERANGAN JALAN UMUM SOLARCELL,"Rp 38.981.879,00",PDN,UMKK,Kota Medan,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-medan-jaya/lampu-apj-pzl210-lampu-penerangan-jalan-umum-solarcell
4,LAMPU PENERANGAN JALAN UMUM 90W TINGGI TIANG 6M CAB 1 TERPASANG,"Rp 16.170.000,00",PDN,UMKK,Kota Pekanbaru,0,Barang,Aktif,https://katalog.inaproc.id/muara-utama/lampu-penerangan-jalan-umum-90w-tinggi-tiang-6m-cab-1-terpasang
4,Pemeliharaan Penerangan Jalan Umum,"Rp 22.200,00",PDN,UMKK,Kab. Malinau,0,Jasa,Pre Order,https://katalog.inaproc.id/gracia-indah-mandiri/pemeliharaan-penerangan-jalan-umum
4,Lampu AIOS-100 Watt (Penerangan Jalan Umum Tenaga Surya),"Rp 31.857.000,00",PDN,UMKK,Kota Semarang,0,Barang,Aktif,https://katalog.inaproc.id/sarana-elektrika-indah/lampu-aios-100-watt-penerangan-jalan-umum-tenaga-surya
4,Pengadaan dan Pemasangan Lampu Penerangan Jalan Umum,"Rp 18.100.000,00",PDN,UMKK,Kota Surakarta,28,Barang,Aktif,https://katalog.inaproc.id/pramulya-tama/pengadaan-dan-pemasangan-lampu-penerangan-jalan-umum
4,PENERANGAN JALAN UMUM TENAGA SURYA 30 WATT,"Rp 15.089.063,00",PDN,UMKK,Kota Surabaya,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-suroboyo-mandiri/penerangan-jalan-umum-tenaga-surya-30-watt
4,PENERANGAN JALAN UMUM TENAGA SURYA 30 WATT,"Rp 15.089.063,00",PDN,UMKK,Kota Tangerang,0,Barang,Aktif,https://katalog.inaproc.id/cv-rehobot-sukses-mandiri/penerangan-jalan-umum-tenaga-surya-30-watt
4,PENERANGAN JALAN UMUM TENAGA SURYA 30 WATT,"Rp 15.089.063,00",PDN,UMKK,Kab. Bandung,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-global/penerangan-jalan-umum-tenaga-surya-30-watt
4,PENERANGAN JALAN UMUM TENAGA SURYA 30 WATT,"Rp 15.089.063,00",PDN,UMKK,Kab. Semarang,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-ageng-pradiksa/penerangan-jalan-umum-tenaga-surya-30-watt
4,PENERANGAN JALAN UMUM TENAGA SURYA 30 WATT,"Rp 15.225.000,00",PDN,UMKK,Kota Bandung,0,Barang,Aktif,https://katalog.inaproc.id/pt-sinergi-artha-azkia/penerangan-jalan-umum-tenaga-surya-30-watt
4,Lampu LED Penerangan Jalan Umum,"Rp 8.325.000,00",PDN,UMKK,Kota Banda Aceh,0,Barang,Aktif,https://katalog.inaproc.id/trio-boys/lampu-led-penerangan-jalan-umum
4,Alat Penerangan Jalan Umum Tenaga Surya Tinggi 9 Meter,"Rp 36.630.000,00",PDN,,Kab. Sidoarjo,0,Barang,Aktif,https://katalog.inaproc.id/cipta-marga-abadi/alat-penerangan-jalan-umum-tenaga-surya-tinggi-9-meter
4,Penerangan Jalan Umum BANDELL SHL LED 150W,"Rp 5.060.000,00",PDN,UMKK,Kab. Cilacap,0,Barang,Aktif,https://katalog.inaproc.id/pustaka-wijaya-kusuma/penerangan-jalan-umum-bandell-shl-led-150w
4,PENERANGAN JALAN UMUM TENAGA SURYA 60 WATT,"Rp 33.799.500,00",PDN,,Kab. Sidoarjo,0,Barang,Aktif,https://katalog.inaproc.id/sarana-djaya-migoenani/penerangan-jalan-umum-tenaga-surya-60-watt
4,PANEL PENERANGAN JALAN UMUM,"Rp 5.390.438,00",PDN,UMKK,Kota Medan,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-medan-jaya/panel-penerangan-jalan-umum
4,PANEL PENERANGAN JALAN UMUM,"Rp 5.439.000,00",PDN,UMKK,Kota Batam,0,Barang,Aktif,https://katalog.inaproc.id/jadi-terang-abadi/panel-penerangan-jalan-umum
4,PENERANGAN JALAN UMUM TENAGA SURYA 8500 LUMEN,"Rp 19.980.000,00",PDN,UMKK,Kota Bandung,0,Barang,Aktif,https://katalog.inaproc.id/insani-daya-energi/penerangan-jalan-umum-tenaga-surya-8500-lumen
4,Lampu Penerangan Jalan Umum,"Rp 3.468.750,00",PDN,UMKK,Kab. Sukabumi,0,Barang,Aktif,https://katalog.inaproc.id/kayakas-group/lampu-penerangan-jalan-umum
4,LAMPU PENERANGAN JALAN UMUM TENAGA SURYA 2 IN 1,"Rp 29.500.000,00",PDN,UMKK,Kab. Serang,0,Barang,Aktif,https://katalog.inaproc.id/banjar-agung-mediatama/lampu-penerangan-jalan-umum-tenaga-surya-2-in-1
4,LAMPU PENERANGAN JALAN UMUM,"Rp 3.900.000,00",PDN,UMKK,Kab. Mandailing Natal,15,Barang,Aktif,https://katalog.inaproc.id/aldrich-perdana-karya/lampu-penerangan-jalan-umum
4,Panel Penerangan Jalan Umum,"Rp 4.798.000,00",PDN,UMKK,Kota Batam,30,Barang,Aktif,https://katalog.inaproc.id/anugerah-sukses-makmur/panel-penerangan-jalan-umum
4,PANEL PENERANGAN JALAN UMUM,"Rp 5.390.438,00",PDN,UMKK,Kota Tangerang,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik/panel-penerangan-jalan-umum
4,PANEL PENERANGAN JALAN UMUM,"Rp 5.390.438,00",PDN,UMKK,Kota Surabaya,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-suroboyo-mandiri/panel-penerangan-jalan-umum
4,PANEL PENERANGAN JALAN UMUM,"Rp 5.390.438,00",PDN,UMKK,Kota Balikpapan,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-tanjung-pura/panel-penerangan-jalan-umum
4,PANEL PENERANGAN JALAN UMUM,"Rp 5.390.438,00",PDN,UMKK,Kab. Semarang,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-ageng-pradiksa/panel-penerangan-jalan-umum
4,PANEL PENERANGAN JALAN UMUM,"Rp 5.390.438,00",PDN,UMKK,Kab. Bandung,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-global/panel-penerangan-jalan-umum
4,Penerangan Jalan Umum (PJU),"Rp 55.500.000,00",PDN,UMKK,Kab. Hulu Sungai Tengah,0,Barang,Aktif,https://katalog.inaproc.id/alfian-tiga-mandiri/penerangan-jalan-umum-pju
4,LAMPU PENERANGAN JALAN UMUM (SL SERIES 100 L2 - 100 WATT PRISLED),"Rp 6.105.000,00",PDN,UMKK,Kota Surabaya,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-suroboyo-mandiri/lampu-penerangan-jalan-umum-sl-series-100-l2-100-watt-prisled
4,LAMPU PENERANGAN JALAN UMUM (SL SERIES 100 L2 - 100 WATT PRISLED),"Rp 6.105.000,00",PDN,UMKK,Kota Tangerang,0,Barang,Aktif,https://katalog.inaproc.id/cv-mulia-berkahtama-abadi/lampu-penerangan-jalan-umum-sl-series-100-l2-100-watt-prisled
4,LAMPU PENERANGAN JALAN UMUM (SL SERIES 100 L2 - 100 WATT PRISLED),"Rp 6.105.000,00",PDN,UMKK,Kota Tangerang,0,Barang,Aktif,https://katalog.inaproc.id/san-amerta-romora/lampu-penerangan-jalan-umum-sl-series-100-l2-100-watt-prisled
4,Penerangan Jalan Umum Tenaga Surya (PJUTS) 100W,"Rp 42.423.091,00",PDN,UMKK,Kota Adm. Jakarta Barat,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-cerdas-inovasi/penerangan-jalan-umum-tenaga-surya-pjuts-100w
4,Penerangan Jalan Umum Tenaga Surya (PJUTS) 100W,"Rp 42.423.091,00",PDN,UMKK,Kota Tangerang,0,Barang,Aktif,https://katalog.inaproc.id/cv-mulia-berkahtama-abadi/penerangan-jalan-umum-tenaga-surya-pjuts-100w
4,Pemasangan Penerangan Jalan Umum + Material,"Rp 30,00",PDN,UMKK,Kota Adm. Jakarta Timur,0,Jasa,Aktif,https://katalog.inaproc.id/dinamika-asri-sentosa/pemasangan-penerangan-jalan-umum-material
4,LAMPU PENERANGAN JALAN UMUM TENAGA SURYA (LPJU-TS) 60 Wp,"Rp 39.263.000,00",PDN,UMKK,Kota Tangerang,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik/lampu-penerangan-jalan-umum-tenaga-surya-lpju-ts-60-wp
4,LAMPU PENERANGAN JALAN UMUM (LPJU) PSL1206-90W,"Rp 4.100.000,00",PDN,,Kota Depok,0,Barang,Aktif,https://katalog.inaproc.id/pusaka-hantaran-utama/lampu-penerangan-jalan-umum-lpju-psl1206-90w
4,PENERANGAN JALAN UMUM TENAGA SURYA (PJUTS),"Rp 35.750.000,00",Import,UMKK,Kota Adm. Jakarta Barat,0,Barang,Aktif,https://katalog.inaproc.id/sukses-karya-indosejahtera/penerangan-jalan-umum-tenaga-surya-pjuts
4,BOX PANEL (PHB) PEMBAGI PENERANGAN JALAN UMUM,"Rp 4.875.501,00",PDN,UMKK,Kota Tangerang,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik/box-panel-phb-pembagi-penerangan-jalan-umum
4,Lampu Penerangan Jalan Umum (LPJU) Solar Cell,"Rp 38.375.000,00",PDN,,Kota Medan,0,Barang,Aktif,https://katalog.inaproc.id/pabolon/lampu-penerangan-jalan-umum-lpju-solar-cell
4,PENERANGAN JALAN UMUM TENAGA SURYA 30 WATT,"Rp 15.089.063,00",PDN,UMKK,Kota Adm. Jakarta Barat,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-cerdas-inovasi/penerangan-jalan-umum-tenaga-surya-30-watt
4,PENERANGAN JALAN UMUM TENAGA SURYA 30 WATT,"Rp 15.089.063,00",PDN,UMKK,Kab. Tangerang,0,Barang,Aktif,https://katalog.inaproc.id/tamaro-nusantara/penerangan-jalan-umum-tenaga-surya-30-watt
4,Jasa Petugas Penerangan Jalan Umum KAB.BREBES,"Rp 2.815.890,00",PDN,UMKK,Kab. Brebes,0,Jasa,Aktif,https://katalog.inaproc.id/homker-mandiri-husada/jasa-petugas-penerangan-jalan-umum-kab-brebes
4,BOX PANEL (PHB) INDUK PENERANGAN JALAN UMUM,"Rp 18.208.501,00",PDN,UMKK,Kota Tangerang,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik/box-panel-phb-induk-penerangan-jalan-umum
4,Tiang Penerangan Jalan Umum APJ Octagonal Tenaga Surya 60 Watt,"Rp 4.950.402,00",PDN,UMKK,Kab. Bandung,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-global/tiang-penerangan-jalan-umum-apj-octagonal-tenaga-surya-60-watt
4,Tiang Penerangan Jalan Umum APJ Octagonal Tenaga Surya 60 Watt,"Rp 4.950.402,00",PDN,UMKK,Kota Medan,0,Barang,Aktif,https://katalog.inaproc.id/solusi-klik-medan-jaya/tiang-penerangan-jalan-umum-apj-octagonal-tenaga-surya-60-watt
4,Tiang Penerangan Jalan Umum APJ Octagonal Tenaga Surya 60 Watt,"Rp 4.950.402,00",PDN,UMKK,Kota Tangerang,0,Barang,Aktif,https://katalog.inaproc.id/cv-mulia-berkahtama-abadi/tiang-penerangan-jalan-umum-apj-octagonal-tenaga-surya-60-watt
